student_id,program_studi,jalur_masuk,kelompok_usia,status_keuangan,ukt_lunas,menunggak,penerima_beasiswa,rasio_kelulusan,rata_rata_nilai,tren_kelulusan,risk_score,risk_band
JJI-00200,Keperawatan,Jalur Usia >23 Tahun,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,11.575,0.0,46.0,Tinggi
JJI-01507,Manajemen (kelas malam),Jalur Usia >23 Tahun,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8,10.5,0.0,45.8,Tinggi
JJI-02722,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.7,11.375,0.2,45.8,Tinggi
JJI-01756,Teknik Informatika,Seleksi Reguler,17-19,Perlu perhatian (1 masalah),Tidak,Tidak,Ya,1.0,14.2,0.0,45.7,Tinggi
JJI-00372,Manajemen (kelas malam),Jalur Usia >23 Tahun,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8,11.0417,0.0,45.5,Tinggi
JJI-00350,Pekerjaan Sosial (kelas malam),Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.75,11.625,-0.1667,45.1,Tinggi
JJI-01525,Desain Animasi & Multimedia,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.0,0.0,0.0,45.1,Tinggi
JJI-01089,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.7857,12.3667,0.1429,44.9,Tinggi
JJI-04258,Manajemen Periklanan & Pemasaran,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.7,12.7083,0.2,44.9,Tinggi
JJI-01336,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,11.7,0.0,44.7,Tinggi
JJI-01317,Keperawatan Hewan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.7,11.875,0.2,44.4,Tinggi
JJI-02558,Desain Animasi & Multimedia,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.0,0.0,0.0,44.1,Tinggi
JJI-01909,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,11.6667,0.0,43.6,Tinggi
JJI-01881,Teknik Informatika,Pemegang Ijazah/Diploma Lain,41+,Perlu perhatian (1 masalah),Ya,Ya,Tidak,0.8462,14.4848,0.2857,43.5,Tinggi
JJI-02810,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.7143,12.7458,0.2857,43.4,Tinggi
JJI-03595,Pengelolaan Kuda (Equinculture),Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.7,11.45,0.6,43.4,Tinggi
JJI-01162,Keperawatan,Pemegang Ijazah/Diploma Lain,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.7857,13.1312,0.4286,43.4,Tinggi
JJI-02152,Keperawatan Hewan,Pemegang Ijazah/Diploma Lain,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.6667,12.0417,0.3333,43.1,Tinggi
JJI-03127,Pekerjaan Sosial,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.75,11.0208,-0.5,43.1,Tinggi
JJI-03925,Desain Animasi & Multimedia,Seleksi Reguler,20-22,Perlu perhatian (1 masalah),Ya,Ya,Tidak,0.8696,11.6227,-0.0985,43.0,Tinggi
JJI-01119,Kesehatan Gigi,Jalur Usia >23 Tahun,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,11.7786,-0.375,42.9,Tinggi
JJI-00730,Manajemen Periklanan & Pemasaran,Pindahan / Ganti Program,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.75,12.475,0.1667,42.6,Tinggi
JJI-02069,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,11.8333,0.0,42.2,Tinggi
JJI-04374,Pekerjaan Sosial,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.6667,11.9167,0.6667,42.2,Tinggi
JJI-01606,Agronomi,Pemegang Ijazah/Diploma Lain,20-22,Perlu perhatian (1 masalah),Ya,Ya,Tidak,0.8636,12.0852,-0.1167,42.2,Tinggi
JJI-03123,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.7,11.125,0.2,42.0,Tinggi
JJI-01920,Manajemen Periklanan & Pemasaran,Pindahan / Ganti Program,20-22,Perlu perhatian (1 masalah),Ya,Ya,Tidak,0.8333,13.4,0.0,41.8,Tinggi
JJI-03313,Desain Komunikasi,Pindahan / Ganti Program,31-40,Perlu perhatian (1 masalah),Ya,Ya,Tidak,0.9167,10.5833,0.1667,41.8,Tinggi
JJI-03442,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.6667,12.6458,0.3333,41.8,Tinggi
JJI-02833,Agronomi,Jalur Usia >23 Tahun,31-40,Bermasalah (menunggak & UKT tertunggak),Tidak,Ya,Tidak,1.0,13.5833,0.0,41.7,Tinggi
JJI-03469,Manajemen (kelas malam),Seleksi Reguler,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,10.825,-0.2,41.7,Tinggi
JJI-00031,Agronomi,Pemegang Ijazah/Diploma Lain,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,11.2143,0.0,41.6,Tinggi
JJI-02990,Pariwisata,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.75,11.475,0.1667,41.5,Tinggi
JJI-01671,Manajemen (kelas malam),Jalur Usia >23 Tahun,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,11.75,0.0,41.4,Tinggi
JJI-03543,Manajemen (kelas malam),Jalur Usia >23 Tahun,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,12.5,0.0,41.1,Tinggi
JJI-00171,Keperawatan Hewan,Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,10.875,0.0,41.1,Tinggi
JJI-03071,Manajemen Periklanan & Pemasaran,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8333,10.9524,-0.3333,40.8,Tinggi
JJI-01422,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8,12.1333,-0.4,39.9,Tinggi
JJI-01894,Desain Animasi & Multimedia,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.0,0.0,0.0,39.8,Tinggi
JJI-01408,Jurnalistik & Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,11.5,0.0,39.3,Tinggi
JJI-02747,Keperawatan,Seleksi Reguler,20-22,Perlu perhatian (1 masalah),Ya,Ya,Tidak,0.8667,12.1049,-0.25,39.1,Tinggi
JJI-00997,Keperawatan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.7857,14.005,0.1429,38.9,Tinggi
JJI-00928,Pekerjaan Sosial (kelas malam),Jalur Usia >23 Tahun,31-40,Perlu perhatian (1 masalah),Ya,Ya,Tidak,0.8667,11.7708,-0.0179,38.8,Tinggi
JJI-03232,Manajemen,Jalur Usia >23 Tahun,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,11.375,0.0,38.8,Tinggi
JJI-03203,Jurnalistik & Komunikasi,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.75,12.0833,-0.5,38.6,Tinggi
JJI-03784,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.7857,12.8629,0.1429,38.6,Tinggi
JJI-03297,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.7857,12.37,0.1429,38.4,Tinggi
JJI-02584,Manajemen (kelas malam),Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,11.625,0.0,38.2,Tinggi
JJI-03744,Keperawatan Hewan,Pindahan / Ganti Program,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,15.0143,-0.3333,38.0,Tinggi
JJI-00465,Pekerjaan Sosial,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.75,10.5,-0.1667,37.9,Tinggi
JJI-02216,Jurnalistik & Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8125,11.8,-0.0333,37.9,Tinggi
JJI-04339,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.7,12.5833,0.2,37.5,Tinggi
JJI-04322,Manajemen (kelas malam),Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,11.75,0.0,37.3,Tinggi
JJI-01578,Manajemen (kelas malam),Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,12.125,0.0,37.3,Tinggi
JJI-03555,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Perlu perhatian (1 masalah),Ya,Ya,Tidak,0.9167,13.1833,-0.1667,37.3,Tinggi
JJI-01734,Pekerjaan Sosial (kelas malam),Jalur Usia >23 Tahun,41+,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8182,11.6667,0.0,37.2,Tinggi
JJI-00070,Pariwisata,Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,11.4,-0.1667,37.0,Tinggi
JJI-01185,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,12.7658,-0.1071,37.0,Tinggi
JJI-01315,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.75,12.1667,-0.5,36.8,Tinggi
JJI-02676,Pariwisata,Seleksi Reguler,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,10.9583,-0.3333,36.5,Tinggi
JJI-02973,Keperawatan Hewan,Kontingen Khusus (Kepulauan),17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.7,12.5,0.2,35.9,Tinggi
JJI-01113,Keperawatan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.7857,12.56,0.1429,35.8,Tinggi
JJI-01073,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.75,12.5,0.1667,35.7,Tinggi
JJI-00819,Keperawatan,Seleksi Reguler,20-22,Perlu perhatian (1 masalah),Tidak,Tidak,Ya,0.9333,13.3136,-0.125,35.7,Tinggi
JJI-00176,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.7,12.5833,0.2,35.6,Tinggi
JJI-04116,Desain Komunikasi,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.75,12.5833,-0.5,35.6,Tinggi
JJI-01977,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.7857,12.7357,0.4286,35.4,Tinggi
JJI-03135,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,12.8531,-0.375,35.3,Tinggi
JJI-03405,Manajemen (kelas malam),Pindahan / Ganti Program,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,10.725,-0.2,35.3,Tinggi
JJI-02590,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.2,0.0,35.3,Tinggi
JJI-03407,Pendidikan Dasar,Kontingen Khusus (Kepulauan),17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.0,0.0,35.1,Tinggi
JJI-00379,Pendidikan Dasar,Seleksi Reguler,17-19,Perlu perhatian (1 masalah),Tidak,Tidak,Ya,0.9286,12.8095,-0.1429,35.1,Tinggi
JJI-00899,Pariwisata,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,10.9167,-0.3333,34.9,Sedang
JJI-00437,Pariwisata,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8333,10.875,0.3333,34.8,Sedang
JJI-03557,Pariwisata,Jalur Usia >23 Tahun,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,11.4833,-0.3333,34.7,Sedang
JJI-01458,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,13.0092,-0.1071,34.6,Sedang
JJI-00800,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.4583,-0.3333,34.4,Sedang
JJI-03841,Pariwisata,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.75,11.4167,-0.5,34.4,Sedang
JJI-00401,Desain Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.75,11.4,-0.1667,34.3,Sedang
JJI-01121,Pekerjaan Sosial,Jalur Usia >23 Tahun,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.75,16.075,0.1667,34.2,Sedang
JJI-02569,Manajemen,Jalur Usia >23 Tahun,41+,Perlu perhatian (1 masalah),Ya,Ya,Tidak,1.0,11.9,0.0,34.2,Sedang
JJI-04127,Keperawatan Hewan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.7,12.75,0.2,34.1,Sedang
JJI-00739,Desain Animasi & Multimedia,Seleksi Reguler,17-19,Perlu perhatian (1 masalah),Ya,Ya,Tidak,0.913,11.5909,-0.0076,33.7,Sedang
JJI-04144,Kesehatan Gigi,Jalur Usia >23 Tahun,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,12.275,0.1607,33.6,Sedang
JJI-02285,Desain Komunikasi,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.4643,-0.3333,33.4,Sedang
JJI-03416,Keperawatan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,14.1617,-0.1071,33.4,Sedang
JJI-00982,Manajemen (kelas malam),Jalur Usia >23 Tahun,41+,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9,11.2,0.2,33.3,Sedang
JJI-00320,Keperawatan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,12.4202,-0.1071,33.3,Sedang
JJI-00578,Manajemen (kelas malam),Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,1.0,10.4,0.0,33.2,Sedang
JJI-01596,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,11.75,0.0,33.2,Sedang
JJI-01844,Manajemen,Seleksi Reguler,20-22,Perlu perhatian (1 masalah),Ya,Ya,Tidak,1.0,12.3,0.0,33.1,Sedang
JJI-02265,Pendidikan Dasar,Seleksi Reguler,41+,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.1,0.0,32.9,Sedang
JJI-01771,Pendidikan Dasar,Kontingen Khusus (Kepulauan),23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.75,13.125,0.1667,32.8,Sedang
JJI-00507,Teknologi Produksi Biofuel,Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8571,14.275,-0.2857,32.7,Sedang
JJI-03903,Manajemen,Jalur Usia >23 Tahun,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,13.0286,0.0,32.6,Sedang
JJI-04089,Manajemen (kelas malam),Pindahan / Ganti Program,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.85,10.4097,0.1,32.6,Sedang
JJI-00574,Manajemen,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,11.6167,0.4,32.5,Sedang
JJI-00329,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.0,0.0,32.0,Sedang
JJI-00595,Agronomi,Seleksi Reguler,20-22,Perlu perhatian (1 masalah),Ya,Ya,Tidak,0.9167,13.6667,-0.1667,32.0,Sedang
JJI-02762,Pekerjaan Sosial (kelas malam),Pindahan / Ganti Program,41+,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.875,10.9167,-0.0317,32.0,Sedang
JJI-01768,Pariwisata,Pemegang Ijazah/Diploma Lain,26-30,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,1.0,14.3958,0.0,32.0,Sedang
JJI-03769,Pendidikan Dasar,Seleksi Reguler,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.6,0.0,31.6,Sedang
JJI-03628,Jurnalistik & Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9167,11.6833,-0.1667,31.5,Sedang
JJI-04125,Keperawatan Hewan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.7,12.45,0.6,31.4,Sedang
JJI-01145,Manajemen,Kontingen Khusus (Kepulauan),20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.7,12.3125,0.2,31.3,Sedang
JJI-03268,Manajemen (kelas malam),Jalur Usia >23 Tahun,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8,11.7333,0.4,31.3,Sedang
JJI-02600,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.7,0.0,31.2,Sedang
JJI-01711,Manajemen (kelas malam),Pemegang Ijazah/Diploma Lain,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8462,12.125,0.3333,31.1,Sedang
JJI-00389,Pendidikan Dasar,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.7833,0.0,31.1,Sedang
JJI-01465,Pariwisata,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,11.1167,-0.1667,30.9,Sedang
JJI-04413,Desain Komunikasi,Pindahan / Ganti Program,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.75,12.6,0.1667,30.3,Sedang
JJI-04117,Keperawatan Hewan,Seleksi Reguler,17-19,Perlu perhatian (1 masalah),Tidak,Tidak,Tidak,1.0,13.6667,0.0,30.0,Sedang
JJI-01602,Manajemen Periklanan & Pemasaran,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,13.2679,-0.3333,29.5,Sedang
JJI-01597,Keperawatan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,12.6667,-0.1071,29.0,Sedang
JJI-01990,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.75,11.725,0.1667,28.9,Sedang
JJI-02869,Manajemen,Jalur Usia >23 Tahun,41+,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,13.75,0.2,28.8,Sedang
JJI-01468,Teknik Informatika,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,13.725,0.0,28.6,Sedang
JJI-00719,Manajemen (kelas malam),Pindahan / Ganti Program,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,16.7,0.0,28.5,Sedang
JJI-03682,Manajemen,Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,11.1,0.0,28.0,Sedang
JJI-02304,Teknik Informatika,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,13.2738,0.0,28.0,Sedang
JJI-03149,Manajemen,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,10.9583,-0.2,27.8,Sedang
JJI-02897,Manajemen (kelas malam),Jalur Usia >23 Tahun,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,11.625,0.2,27.5,Sedang
JJI-01666,Jurnalistik & Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,14.5,-0.1667,27.5,Sedang
JJI-03530,Keperawatan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,13.0875,0.1607,27.0,Sedang
JJI-01565,Keperawatan Hewan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,13.5833,-0.3333,27.0,Sedang
JJI-02302,Desain Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,11.5667,-0.1667,26.9,Sedang
JJI-02651,Keperawatan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8667,13.5994,0.2857,26.9,Sedang
JJI-02630,Manajemen (kelas malam),Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,13.5417,0.2,26.9,Sedang
JJI-02838,Manajemen,Jalur Usia >23 Tahun,41+,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,12.7667,0.4,26.8,Sedang
JJI-02340,Teknik Informatika,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,14.7571,0.0,26.7,Sedang
JJI-03891,Pendidikan Dasar,Seleksi Reguler,20-22,Perlu perhatian (1 masalah),Ya,Ya,Tidak,0.9286,12.75,-0.1429,26.7,Sedang
JJI-00939,Jurnalistik & Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.4583,-0.3333,26.5,Sedang
JJI-02916,Pekerjaan Sosial (kelas malam),Jalur Usia >23 Tahun,41+,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9167,11.2333,-0.1667,26.5,Sedang
JJI-03742,Teknik Informatika,Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8,13.381,0.4,26.3,Sedang
JJI-02876,Manajemen,Pindahan / Ganti Program,41+,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9643,11.7333,-0.0769,26.3,Sedang
JJI-01212,Pekerjaan Sosial,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.75,11.125,0.1667,26.0,Sedang
JJI-03737,Teknik Informatika,Jalur Usia >23 Tahun,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9,12.9167,-0.2,25.9,Sedang
JJI-02775,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8571,12.6514,0.2857,25.8,Sedang
JJI-03092,Pendidikan Dasar,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8333,13.0167,0.0,25.4,Sedang
JJI-04192,Keperawatan Hewan,Pemegang Ijazah/Diploma Lain,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.0833,-0.3333,25.4,Sedang
JJI-01455,Teknik Informatika,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,11.925,0.0,25.2,Sedang
JJI-01488,Manajemen Periklanan & Pemasaran,Seleksi Reguler,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9167,11.7429,-0.1667,24.9,Sedang
JJI-02141,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9333,12.5571,-0.125,24.9,Sedang
JJI-04080,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9167,13.1857,-0.1667,24.6,Sedang
JJI-01348,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8571,12.77,0.2857,24.1,Sedang
JJI-02710,Kesehatan Gigi,Jalur Usia >23 Tahun,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9333,11.9964,-0.125,24.0,Sedang
JJI-04058,Agronomi,Pindahan / Ganti Program,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,13.119,-0.3333,23.9,Sedang
JJI-04244,Desain Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,11.0446,0.0,23.9,Sedang
JJI-03411,Manajemen Periklanan & Pemasaran,Kontingen Khusus (Kepulauan),17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,13.7143,-0.3333,23.9,Sedang
JJI-04393,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,11.125,0.2,23.3,Sedang
JJI-01708,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,11.5,0.0,23.2,Sedang
JJI-02187,Desain Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9167,11.5714,-0.1667,23.2,Sedang
JJI-03283,Manajemen,Pemegang Ijazah/Diploma Lain,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,11.9111,0.1818,23.0,Sedang
JJI-03816,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9333,12.7056,-0.125,22.9,Sedang
JJI-03911,Jurnalistik & Komunikasi,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,11.6333,-0.1667,22.8,Sedang
JJI-02420,Agronomi,Jalur Usia >23 Tahun,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9231,13.4857,-0.1667,22.7,Sedang
JJI-02832,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,11.8,-0.2,22.7,Sedang
JJI-03666,Agronomi,Jalur Usia >23 Tahun,41+,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,12.5089,-0.1667,22.6,Sedang
JJI-01435,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8,12.8458,-0.1071,22.6,Sedang
JJI-04392,Keperawatan,Pemegang Ijazah/Diploma Lain,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9333,12.9124,-0.125,22.6,Sedang
